69 46 23 23 11 7 	1 3 0 5 2 4 	6	6	0.010271		201.39		0.010390		199.10	1034292336
69 46 23 23 11 7 	1 3 0 5 4 2 	6	6	0.010166		203.48		0.010284		201.15	1034292336
69 46 23 23 77 	1 3 2 0 4 	5	6	0.010126		204.28		0.010243		201.94	1034292336
69 46 23 23 11 7 	1 3 2 0 5 4 	6	6	0.010133		204.14		0.010251		201.79	1034292336
69 46 23 23 11 7 	1 3 2 4 0 5 	6	6	0.010253		201.75		0.010370		199.49	1034292336
69 46 23 23 77 	1 3 2 4 0 	5	6	0.010354		199.78		0.010468		197.60	1034292336
69 46 23 23 11 7 	1 3 2 5 0 4 	6	6	0.010482		197.35		0.010599		195.17	1034292336
69 46 23 23 11 7 	1 3 2 5 4 0 	6	6	0.010372		199.44		0.010492		197.17	1034292336
69 46 23 253 7 	1 3 0 2 4 	5	6	0.010676		193.77		0.010792		191.67	1034292336
69 46 23 253 7 	1 3 0 4 2 	5	6	0.010666		193.95		0.010781		191.86	1034292336
69 46 23 253 7 	1 3 2 0 4 	5	6	0.010681		193.67		0.010798		191.57	1034292336
69 46 23 253 7 	1 3 2 4 0 	5	6	0.010752		192.39		0.010871		190.29	1034292336
69 46 23 1771 	1 3 0 2 	4	6	0.010778		191.93		0.010897		189.83	1034292336
69 46 23 1771 	1 3 2 0 	4	6	0.010757		192.29		0.010878		190.16	1034292336
69 46 23 23 11 7 	1 3 5 0 2 4 	6	6	0.010666		193.94		0.010783		191.84	1034292336
69 46 23 23 11 7 	1 3 5 0 4 2 	6	6	0.010679		193.70		0.010795		191.62	1034292336
69 46 23 23 11 7 	1 3 5 2 0 4 	6	6	0.010787		191.77		0.010902		189.75	1034292336
69 46 23 23 11 7 	1 3 5 2 4 0 	6	6	0.010763		192.19		0.010880		190.12	1034292336
69 46 23 23 11 7 	1 3 5 4 0 2 	6	6	0.010804		191.46		0.010922		189.39	1034292336
69 46 23 23 11 7 	1 3 5 4 2 0 	6	6	0.010747		192.48		0.010862		190.44	1034292336
69 46 529 11 7 	1 3 0 2 4 	5	6	0.010325		200.35		0.010441		198.12	1034292336
69 46 23 23 11 7 	1 4 0 2 5 3 	6	6	0.010236		202.09		0.010351		199.84	1034292336
69 46 23 23 11 7 	1 4 0 3 2 5 	6	6	0.010219		202.42		0.010337		200.12	1034292336
69 46 23 23 11 7 	1 4 0 3 5 2 	6	6	0.010208		202.65		0.010323		200.38	1034292336
69 46 529 11 7 	1 3 0 4 2 	5	6	0.010200		202.80		0.010317		200.50	1034292336
69 46 23 23 11 7 	1 4 0 5 3 2 	6	6	0.010231		202.19		0.010349		199.89	1034292336
69 46 23 23 11 7 	1 4 2 0 3 5 	6	6	0.010751		192.40		0.010865		190.39	1034292336
69 46 23 23 11 7 	1 4 2 0 5 3 	6	6	0.010773		192.02		0.010891		189.94	1034292336
69 46 529 11 7 	1 3 2 0 4 	5	6	0.010027		206.30		0.010144		203.92	1034292336
69 46 529 11 7 	1 3 2 4 0 	5	6	0.009983		207.21		0.010102		204.78	1034292336
69 46 23 23 11 7 	1 4 2 5 0 3 	6	6	0.010868		190.33		0.010985		188.31	1034292336
69 46 23 23 11 7 	1 4 2 5 3 0 	6	6	0.010757		192.29		0.010876		190.20	1034292336
69 46 23 23 11 7 	1 4 3 0 2 5 	6	6	0.011140		185.69		0.011256		183.77	1034292336
69 46 23 23 11 7 	1 4 3 0 5 2 	6	6	0.010752		192.40		0.010866		190.38	1034292336
69 46 23 23 11 7 	1 4 3 2 0 5 	6	6	0.010885		190.04		0.011002		188.03	1034292336
69 46 23 23 11 7 	1 4 3 2 5 0 	6	6	0.010708		193.17		0.010827		191.06	1034292336
69 46 23 23 11 7 	1 4 3 5 0 2 	6	6	0.010861		190.45		0.010979		188.42	1034292336
69 46 23 23 11 7 	1 4 3 5 2 0 	6	6	0.010778		191.93		0.010896		189.84	1034292336
69 46 529 77 	1 3 0 2 	4	6	0.011973		172.77		0.012089		171.11	1034292336
69 46 23 23 77 	1 4 0 3 2 	5	6	0.010730		192.78		0.010843		190.77	1034292336
69 46 23 23 77 	1 4 2 0 3 	5	6	0.010880		190.14		0.011000		188.06	1034292336
69 46 529 77 	1 3 2 0 	4	6	0.011951		173.09		0.012068		171.40	1034292336
69 46 23 23 77 	1 4 3 0 2 	5	6	0.010920		189.44		0.011036		187.43	1034292336
69 46 23 23 77 	1 4 3 2 0 	5	6	0.010802		191.49		0.010922		189.39	1034292336
69 46 5819 7 	1 3 0 2 	4	6	0.010158		203.65		0.010271		201.40	1034292336
69 46 23 23 11 7 	1 5 0 2 4 3 	6	6	0.010333		200.20		0.010451		197.93	1034292336
69 46 23 23 11 7 	1 5 0 3 2 4 	6	6	0.010378		199.32		0.010495		197.11	1034292336
69 46 23 253 7 	1 4 0 3 2 	5	6	0.010388		199.13		0.010507		196.88	1034292336
69 46 529 11 7 	1 4 0 3 2 	5	6	0.009967		207.55		0.010083		205.15	1034292336
69 46 23 23 11 7 	1 5 0 4 3 2 	6	6	0.010623		194.72		0.010742		192.57	1034292336
69 46 23 253 7 	1 4 2 0 3 	5	6	0.010878		190.17		0.010993		188.18	1034292336
69 46 23 23 11 7 	1 5 2 0 4 3 	6	6	0.010940		189.08		0.011057		187.09	1034292336
69 46 529 11 7 	1 4 2 0 3 	5	6	0.010516		196.71		0.010633		194.55	1034292336
69 46 5819 7 	1 3 2 0 	4	6	0.009858		209.83		0.009978		207.31	1034292336
69 46 23 23 11 7 	1 5 2 4 0 3 	6	6	0.010922		189.40		0.011038		187.40	1034292336
69 46 23 23 11 7 	1 5 2 4 3 0 	6	6	0.010882		190.10		0.011000		188.06	1034292336
69 46 23 23 11 7 	1 5 3 0 2 4 	6	6	0.010813		191.30		0.010934		189.19	1034292336
69 46 23 23 11 7 	1 5 3 0 4 2 	6	6	0.010853		190.60		0.010969		188.58	1034292336
69 46 23 23 11 7 	1 5 3 2 0 4 	6	6	0.010789		191.73		0.010905		189.69	1034292336
69 46 23 23 11 7 	1 5 3 2 4 0 	6	6	0.010788		191.76		0.010902		189.75	1034292336
69 46 23 253 7 	1 4 3 0 2 	5	6	0.010916		189.50		0.011030		187.53	1034292336
69 46 23 253 7 	1 4 3 2 0 	5	6	0.010904		189.71		0.011019		187.72	1034292336
69 46 529 11 7 	1 4 3 0 2 	5	6	0.010873		190.26		0.010991		188.21	1034292336
69 46 23 23 11 7 	1 5 4 0 3 2 	6	6	0.010786		191.78		0.010905		189.70	1034292336
69 46 23 23 11 7 	1 5 4 2 0 3 	6	6	0.010924		189.36		0.011041		187.36	1034292336
69 46 529 11 7 	1 4 3 2 0 	5	6	0.010425		198.42		0.010543		196.20	1034292336
69 46 23 23 11 7 	1 5 4 3 0 2 	6	6	0.010967		188.62		0.011080		186.70	1034292336
69 46 23 23 11 7 	1 5 4 3 2 0 	6	6	0.010913		189.54		0.011030		187.54	1034292336
3174 529 77 	1 0 2 	3	6	0.009566		216.24		0.009683		213.63	1034292336
3174 529 11 7 	1 0 3 2 	4	6	0.010099		204.83		0.010213		202.55	1034292336
69 46 529 11 7 	2 0 3 1 4 	5	6	0.010535		196.35		0.010652		194.21	1034292336
69 46 529 77 	2 0 3 1 	4	6	0.010595		195.24		0.010709		193.16	1034292336
69 46 529 11 7 	2 0 4 1 3 	5	6	0.010447		198.00		0.010564		195.82	1034292336
69 46 529 11 7 	2 0 4 3 1 	5	6	0.010433		198.27		0.010549		196.10	1034292336
69 46 529 77 	2 1 0 3 	4	6	0.010438		198.18		0.010555		195.98	1034292336
69 46 529 11 7 	2 1 0 4 3 	5	6	0.010221		202.38		0.010340		200.06	1034292336
69 46 529 11 7 	2 1 3 0 4 	5	6	0.010224		202.33		0.010337		200.12	1034292336
69 46 529 77 	2 1 3 0 	4	6	0.010407		198.77		0.010522		196.59	1034292336
69 46 529 11 7 	2 1 4 0 3 	5	6	0.010199		202.81		0.010316		200.52	1034292336
69 46 529 11 7 	2 1 4 3 0 	5	6	0.010221		202.39		0.010337		200.11	1034292336
3174 5819 7 	1 0 2 	3	6	0.010299		200.84		0.010416		198.59	1034292336
69 46 5819 7 	2 0 3 1 	4	6	0.010252		201.77		0.010366		199.55	1034292336
69 46 5819 7 	2 1 0 3 	4	6	0.010225		202.31		0.010342		200.01	1034292336
69 46 5819 7 	2 1 3 0 	4	6	0.010248		201.85		0.010367		199.54	1034292336
3174 40733 	1 0 	2	-1	0.009966		207.57		0.010051		205.81	1034292336
69 46 40733 	2 1 0 	3	6	0.010200		202.81		0.010319		200.45	1034292336
3174 529 11 7 	1 3 0 2 	4	6	0.010598		195.19		0.010714		193.07	1034292336
69 46 529 11 7 	2 4 0 3 1 	5	6	0.010162		203.56		0.010279		201.24	1034292336
69 46 529 11 7 	2 4 1 0 3 	5	6	0.010190		203.00		0.010307		200.70	1034292336
69 46 529 11 7 	2 4 1 3 0 	5	6	0.010229		202.23		0.010344		199.98	1034292336
3174 529 11 7 	1 3 2 0 	4	6	0.010508		196.86		0.010626		194.68	1034292336
69 46 529 11 7 	2 4 3 1 0 	5	6	0.010175		203.30		0.010292		200.98	1034292336
73002 253 7 	1 0 2 	3	6	0.009786		211.39		0.009903		208.89	1034292336
3174 23 253 7 	2 0 3 1 	4	6	0.009718		212.85		0.009837		210.29	1034292336
69 46 23 253 7 	3 0 2 1 4 	5	6	0.010646		194.30		0.010763		192.20	1034292336
69 46 23 253 7 	3 0 2 4 1 	5	6	0.010673		193.81		0.010791		191.69	1034292336
69 1058 253 7 	2 0 3 1 	4	6	0.010394		199.02		0.010512		196.79	1034292336
69 46 23 253 7 	3 0 4 2 1 	5	6	0.010689		193.52		0.010806		191.43	1034292336
69 46 23 253 7 	3 1 0 2 4 	5	6	0.010406		198.78		0.010523		196.58	1034292336
69 46 23 253 7 	3 1 0 4 2 	5	6	0.010444		198.07		0.010564		195.82	1034292336
69 1058 253 7 	2 1 0 3 	4	6	0.010328		200.30		0.010445		198.04	1034292336
69 1058 253 7 	2 1 3 0 	4	6	0.010353		199.80		0.010471		197.56	1034292336
69 46 23 253 7 	3 1 4 0 2 	5	6	0.010421		198.50		0.010537		196.31	1034292336
69 46 23 253 7 	3 1 4 2 0 	5	6	0.010471		197.55		0.010589		195.36	1034292336
3174 23 253 7 	2 1 0 3 	4	6	0.010428		198.37		0.010544		196.18	1034292336
69 46 23 253 7 	3 2 0 4 1 	5	6	0.010435		198.24		0.010552		196.03	1034292336
69 46 23 253 7 	3 2 1 0 4 	5	6	0.010431		198.31		0.010547		196.12	1034292336
69 46 23 253 7 	3 2 1 4 0 	5	6	0.010481		197.37		0.010599		195.16	1034292336
3174 23 253 7 	2 1 3 0 	4	6	0.010634		194.52		0.010751		192.41	1034292336
69 46 23 253 7 	3 2 4 1 0 	5	6	0.010463		197.71		0.010579		195.53	1034292336
73002 1771 	1 0 	2	-1	0.009621		215.01		0.009704		213.17	1034292336
69 46 23 1771 	3 0 2 1 	4	6	0.010405		198.80		0.010522		196.59	1034292336
69 46 23 1771 	3 1 0 2 	4	6	0.010439		198.15		0.010556		195.95	1034292336
69 1058 1771 	2 1 0 	3	6	0.010418		198.55		0.010538		196.31	1034292336
3174 23 1771 	2 1 0 	3	6	0.010576		195.59		0.010693		193.46	1034292336
69 46 23 1771 	3 2 1 0 	4	6	0.010446		198.03		0.010565		195.80	1034292336
1679046 77 	1 0 	2	-1	0.010420		198.51		0.010504		196.94	1034292336
3174 23 23 77 	3 0 2 1 	4	6	0.010123		204.34		0.010243		201.95	1034292336
69 46 23 23 77 	4 0 2 1 3 	5	6	0.010913		189.55		0.011030		187.53	1034292336
69 46 529 77 	3 0 2 1 	4	6	0.012324		167.86		0.012444		166.23	1034292336
69 1058 23 77 	3 0 2 1 	4	6	0.010978		188.42		0.011100		186.35	1034292336
69 46 23 23 77 	4 0 3 2 1 	5	6	0.010821		191.16		0.010940		189.09	1034292336
69 46 529 77 	3 1 0 2 	4	6	0.012524		165.17		0.012642		163.63	1034292336
69 46 23 23 77 	4 1 0 3 2 	5	6	0.010783		191.83		0.010901		189.76	1034292336
69 1058 23 77 	3 1 0 2 	4	6	0.010943		189.03		0.011060		187.03	1034292336
69 24334 77 	2 1 0 	3	6	0.010951		188.90		0.011068		186.89	1034292336
69 46 23 23 77 	4 1 3 0 2 	5	6	0.010862		190.45		0.010978		188.42	1034292336
69 46 23 23 77 	4 1 3 2 0 	5	6	0.011021		187.69		0.011140		185.69	1034292336
3174 23 23 77 	3 1 0 2 	4	6	0.010910		189.61		0.011028		187.57	1034292336
69 46 23 23 77 	4 2 0 3 1 	5	6	0.010780		191.90		0.010894		189.89	1034292336
69 46 23 23 77 	4 2 1 0 3 	5	6	0.010840		190.84		0.010955		188.83	1034292336
69 46 23 23 77 	4 2 1 3 0 	5	6	0.010905		189.70		0.011020		187.71	1034292336
3174 529 77 	2 1 0 	3	6	0.010199		202.83		0.010316		200.52	1034292336
69 46 529 77 	3 2 1 0 	4	6	0.012441		166.27		0.012560		164.70	1034292336
73002 23 77 	2 1 0 	3	6	0.010789		191.73		0.010906		189.67	1034292336
69 46 23 23 77 	4 3 0 2 1 	5	6	0.010799		191.56		0.010917		189.49	1034292336
69 46 23 23 77 	4 3 1 0 2 	5	6	0.010854		190.58		0.010969		188.59	1034292336
69 1058 23 77 	3 2 1 0 	4	6	0.010900		189.78		0.011020		187.71	1034292336
3174 23 23 77 	3 2 1 0 	4	6	0.011065		186.94		0.011182		184.99	1034292336
69 46 23 23 77 	4 3 2 1 0 	5	6	0.010826		191.07		0.010946		188.98	1034292336
104 1254 1014 	1 0 2 	3	6	0.009431		224.36		0.009564		221.22	1057934592
104 1254 39 26 	1 0 3 2 	4	6	0.010056		210.40		0.010190		207.64	1057934592
104 48906 26 	1 0 2 	3	6	0.010197		207.51		0.010330		204.83	1057934592
104 1271556 	1 0 	2	-1	0.009861		214.56		0.009965		212.32	1057934592
104 1254 39 26 	1 3 0 2 	4	6	0.010086		209.78		0.010221		207.02	1057934592
104 1254 39 26 	1 3 2 0 	4	6	0.010124		209.01		0.010257		206.29	1057934592
1976 66 1014 	1 0 2 	3	6	0.010358		204.27		0.010493		201.64	1057934592
1976 66 39 26 	1 0 3 2 	4	6	0.010135		208.78		0.010269		206.05	1057934592
104 19 66 39 26 	2 0 3 1 4 	5	6	0.010313		205.16		0.010447		202.53	1057934592
104 19 66 1014 	2 0 3 1 	4	6	0.010317		205.09		0.010450		202.47	1057934592
104 19 66 39 26 	2 0 4 1 3 	5	6	0.010316		205.11		0.010449		202.50	1057934592
104 19 66 39 26 	2 0 4 3 1 	5	6	0.010303		205.37		0.010436		202.74	1057934592
104 19 66 1014 	2 1 0 3 	4	6	0.010149		208.48		0.010283		205.77	1057934592
104 19 66 39 26 	2 1 0 4 3 	5	6	0.010152		208.42		0.010285		205.73	1057934592
104 19 66 39 26 	2 1 3 0 4 	5	6	0.010362		204.20		0.010495		201.61	1057934592
104 19 66 1014 	2 1 3 0 	4	6	0.010394		203.57		0.010527		201.00	1057934592
104 19 66 39 26 	2 1 4 0 3 	5	6	0.010515		201.22		0.010648		198.70	1057934592
104 19 66 39 26 	2 1 4 3 0 	5	6	0.010527		200.99		0.010664		198.41	1057934592
1976 2574 26 	1 0 2 	3	6	0.010494		201.62		0.010629		199.07	1057934592
104 19 2574 26 	2 0 3 1 	4	6	0.010150		208.46		0.010280		205.82	1057934592
104 19 2574 26 	2 1 0 3 	4	6	0.010035		210.85		0.010168		208.09	1057934592
104 19 2574 26 	2 1 3 0 	4	6	0.010099		209.50		0.010233		206.77	1057934592
1976 66924 	1 0 	2	-1	0.009710		217.92		0.009814		215.61	1057934592
104 19 66924 	2 1 0 	3	6	0.009836		215.11		0.009965		212.32	1057934592
